train_size,train_r2,test_r2,train_mae,test_mae,train_mse,test_mse
34,0.939232162216822,0.23862013855530373,13.930251715686282,56.95398895348838,379.3024937809211,5356.338128329017
53,0.9215222611849814,0.46226204366037427,17.59775682839173,43.761399557032114,559.3351576812724,3783.008278057636
73,0.9015396094899588,0.6426714591371565,18.780017154774445,34.38230099681971,671.232431610323,2513.8207413735827
92,0.9135536505057106,0.6353103792137763,16.857441414794195,34.63119581429929,583.6484570449655,2565.606236441004
112,0.9226654377321609,0.6813679379533044,15.402160932474825,31.297587982347792,505.2315915378002,2241.589447362577
131,0.924064878041877,0.6807640384043843,15.67641703136305,31.295684259951315,472.12766469250846,2245.837905121132
151,0.9331569727234911,0.6728505667814193,14.641305234569474,29.83876195797471,432.6055693039693,2301.509498143186
170,0.9316175087597793,0.6623519910720246,14.948207619078461,30.76083760602795,435.36565265711755,2375.367402998559
