train_size,train_r2,test_r2,train_mae,test_mae,train_mse,test_mse
62,0.9999991580951169,0.27170730369530705,0.0467748309719947,47.1620324667398,0.004244289116527504,3702.5518081263745
97,0.9999760216113363,0.36315289364935077,0.23275299386879802,43.90306948376941,0.1148820869604241,3237.653510851845
132,0.9993395897794226,0.3182976637214142,0.7913396945866672,45.6767068082636,3.261244288982824,3465.6920639174987
167,0.999247828682066,0.3906661597359754,1.0826808432047952,41.693856806569286,3.7628760461356494,3097.779400328189
202,0.9985167400447792,0.4865599529491903,1.8342903458954083,39.37132024393453,7.532632625320978,2610.26697675015
238,0.9982816526218665,0.6413284500997019,2.040236155245484,33.423816228222535,8.929381842752447,1823.4426932262518
273,0.9969988544784182,0.6262067314237454,2.7868180167718677,33.571330103936134,15.663671682435961,1900.3196784132856
308,0.9967556879419829,0.6335476803677367,2.8949557704120488,33.43261368491433,16.56697067172306,1862.999183612433
